9r6yj	2008 35.4 -11.2 27.8 -10.4 15.115576 8.0852385E-4
9r6yj	2009 35.4 -11.2 27.8 -10.4 12.919583 0.003409532
9r6yj	2010 35.4 -11.2 27.8 -10.4 11.522003 0.003698242
9r6yj	2011 35.4 -11.2 27.8 -10.4 11.687975 0.0027109855
9r6yj	2012 35.4 -11.2 27.8 -10.4 14.281751 0.00142717
9r6yj	2013 35.4 -11.2 27.8 -10.4 13.003478 0.0025826828
9r6yj	2014 35.4 -11.2 27.8 -10.4 13.942095 0.0020970772
9r6yj	2015 35.4 -11.2 27.8 -10.4 14.273732 0.0028766068
9rbk9	2016 40.2 -1.7 33.8 -1.4 16.255873 0.005617684
9rbk9	2017 40.2 -1.7 33.8 -1.4 16.302856 0.0029857128
9rbk9	2018 40.2 -1.7 33.8 -1.4 16.216309 0.0014438173
9rbk9	2019 40.2 -1.7 33.8 -1.4 13.062721 0.004032746
9rbk9	2006 40.2 -1.7 33.8 -1.4 13.704746 2.778164E-4
9rbk9	2007 40.2 -1.7 33.8 -1.4 15.367563 0.002726663
9rbk9	2008 40.2 -1.7 33.8 -1.4 15.325408 0.0019978776
9rbk9	2009 40.2 -1.7 33.8 -1.4 15.653357 0.003481729
9rbk9	2010 40.2 -1.7 33.8 -1.4 14.951887 0.0046758386
9rbk9	2011 40.2 -1.7 33.8 -1.4 15.032909 0.0038434267
9rbk9	2012 40.2 -1.7 33.8 -1.4 15.388483 0.0029433651
9rbk9	2013 40.2 -1.7 33.8 -1.4 16.147738 0.0053506866
9rbk9	2014 40.2 -1.7 33.8 -1.4 17.139996 0.003290914
9rbk9	2015 40.2 -1.7 33.8 -1.4 17.08924 0.0015531721
9rdzk	2016 39.4 -14.3 34.3 -12.7 14.823824 0.0017674966
9rdzk	2017 39.4 -14.3 34.3 -12.7 15.739296 0.0014457776
9rdzk	2018 39.4 -14.3 34.3 -12.7 15.618012 0.0011758936
9rdzk	2019 39.4 -14.3 34.3 -12.7 9.857275 0.0060146498
9rdzk	2006 39.4 -14.3 34.3 -12.7 16.35792 0.0021061976
9rdzk	2007 39.4 -14.3 34.3 -12.7 15.564247 0.0015407313
9rdzk	2008 39.4 -14.3 34.3 -12.7 14.526233 0.001530733
9rdzk	2009 39.4 -14.3 34.3 -12.7 14.883292 0.0029468387
9rdzk	2010 39.4 -14.3 34.3 -12.7 13.5971365 0.0016839572
9rdzk	2011 39.4 -14.3 34.3 -12.7 13.850059 0.0021864679
9rdzk	2012 39.4 -14.3 34.3 -12.7 15.949408 9.996074E-4
9rdzk	2013 39.4 -14.3 34.3 -12.7 15.347936 0.0019699105
9rdzk	2014 39.4 -14.3 34.3 -12.7 15.69079 7.659678E-4
9rdzk	2015 39.4 -14.3 34.3 -12.7 16.154346 0.002780393
9rfvm	2016 44.0 -5.6 37.2 -4.4 18.47638 0.0020107487
9rfvm	2017 44.0 -5.6 37.2 -4.4 19.040846 0.0016992373
9rfvm	2018 44.0 -5.6 37.2 -4.4 18.909103 0.0018394181
9rfvm	2019 44.0 -5.6 37.2 -4.4 13.817999 0.0042395554
9rfvm	2006 44.0 -5.6 37.2 -4.4 19.677917 0.001948894
9rfvm	2007 44.0 -5.6 37.2 -4.4 18.638851 0.0013987382
9rfvm	2008 44.0 -5.6 37.2 -4.4 18.034414 0.0013544864
9rfvm	2009 44.0 -5.6 37.2 -4.4 18.74724 0.0021418426
9rfvm	2010 44.0 -5.6 37.2 -4.4 17.23843 0.0032936549
9rfvm	2011 44.0 -5.6 37.2 -4.4 17.290144 0.0023565236
9rfvm	2012 44.0 -5.6 37.2 -4.4 18.850443 0.0015508435
9rfvm	2013 44.0 -5.6 37.2 -4.4 18.833351 0.0024668057
9rfvm	2014 44.0 -5.6 37.2 -4.4 19.413359 0.0019753366
9rfvm	2015 44.0 -5.6 37.2 -4.4 19.816792 0.0015312135
9rpbp	2010 40.5 -5.6 36.5 -5.5 20.000027 9.0207986E-4
9rpbp	2011 40.5 -5.6 36.5 -5.5 18.557154 0.0030210256
9rpbp	2012 40.5 -5.6 36.5 -5.5 20.901955 0.0014353596
9rpbp	2013 40.5 -5.6 36.5 -5.5 20.042616 0.0021147195
9rpbp	2014 40.5 -5.6 36.5 -5.5 14.710177 0.002058163
9rpz5	2011 39.7 -2.3 36.1 -0.9 16.790632 0.004026148
9rpz5	2012 39.7 -2.3 36.1 -0.9 21.715189 0.0015822537
9rpz5	2013 39.7 -2.3 36.1 -0.9 20.899796 0.0026738055
9rpz5	2014 39.7 -2.3 36.1 -0.9 15.097359 0.0041329917
9rruz	2016 37.7 -11.0 33.8 -10.9 18.258541 0.002719522
9rruz	2017 37.7 -11.0 33.8 -10.9 17.978605 0.0016489992
9rruz	2018 37.7 -11.0 33.8 -10.9 19.297806 0.0017000374
9rruz	2019 37.7 -11.0 33.8 -10.9 10.641424 0.006869243
9rruz	2007 37.7 -11.0 33.8 -10.9 10.641424 0.006869243
9rruz	2008 37.7 -11.0 33.8 -10.9 17.373863 0.001776021
9rruz	2009 37.7 -11.0 33.8 -10.9 16.829243 0.0041656806
9rruz	2010 37.7 -11.0 33.8 -10.9 16.728233 0.0022443442
9rruz	2011 37.7 -11.0 33.8 -10.9 16.8816 0.0031480992
9rruz	2012 37.7 -11.0 33.8 -10.9 19.21702 0.0012763124
9rruz	2013 37.7 -11.0 33.8 -10.9 18.486763 0.0016906207
9rruz	2014 37.7 -11.0 33.8 -10.9 17.9573 0.0040341523
9rruz	2015 37.7 -11.0 33.8 -10.9 18.657999 0.004365911
9rsvz	2016 40.1 -7.3 37.0 -6.6 17.135231 0.0010149201
9rsvz	2017 40.1 -7.3 37.0 -6.6 17.356611 0.0016548879
9rsvz	2018 40.1 -7.3 37.0 -6.6 17.517403 0.0019473884
9rsvz	2019 40.1 -7.3 37.0 -6.6 11.434259 0.0044417693
9rsvz	2006 40.1 -7.3 37.0 -6.6 18.517807 8.343295E-4
9rsvz	2007 40.1 -7.3 37.0 -6.6 17.89778 0.0015444459
9rsvz	2008 40.1 -7.3 37.0 -6.6 16.384335 0.0012042277
9rsvz	2009 40.1 -7.3 37.0 -6.6 16.629738 0.003707192
9rsvz	2010 40.1 -7.3 37.0 -6.6 15.63476 0.0022036282
9rsvz	2011 40.1 -7.3 37.0 -6.6 15.77918 0.0020002346
9rsvz	2012 40.1 -7.3 37.0 -6.6 17.415186 9.641065E-4
9rsvz	2013 40.1 -7.3 37.0 -6.6 17.541819 0.0032371392
9rsvz	2014 40.1 -7.3 37.0 -6.6 17.337803 0.0019066124
9rsvz	2015 40.1 -7.3 37.0 -6.6 18.226772 0.0011994509
9rxpp	2016 36.7 -9.5 32.9 -8.7 15.657418 0.0034334473
9rxpp	2017 36.7 -9.5 32.9 -8.7 15.424666 0.0028806797
9rxpp	2018 36.7 -9.5 32.9 -8.7 15.999666 0.0029944202
9rxpp	2019 36.7 -9.5 32.9 -8.7 8.709835 0.007609544
9rxpp	2006 36.7 -9.5 32.9 -8.7 15.836175 0.001612276
9rxpp	2007 36.7 -9.5 32.9 -8.7 16.541353 0.0020641827
9rxpp	2008 36.7 -9.5 32.9 -8.7 14.95173 0.0016375716
9rxpp	2009 36.7 -9.5 32.9 -8.7 14.426557 0.0053035636
9rxpp	2010 36.7 -9.5 32.9 -8.7 13.979028 0.0031338315
9rxpp	2011 36.7 -9.5 32.9 -8.7 14.451243 0.003173383
9rxpp	2012 36.7 -9.5 32.9 -8.7 16.578074 0.0014432139
9rxpp	2013 36.7 -9.5 32.9 -8.7 15.972399 0.0020970772
9rxpp	2014 36.7 -9.5 32.9 -8.7 15.640184 0.0028353708
9rxpp	2015 36.7 -9.5 32.9 -8.7 16.560938 0.0028563524
9t8sr	2010 42.4 -0.6 37.5 1.0 21.036623 0.0064680376
9t8sr	2011 42.4 -0.6 37.5 1.0 24.121174 0.0034349493
9t8sr	2012 42.4 -0.6 37.5 1.0 24.636038 0.0033015516
9t8sr	2013 42.4 -0.6 37.5 1.0 24.404379 0.0046217777
9t8sr	2014 42.4 -0.6 37.5 1.0 20.67978 1.5832014E-4
9t8zq	2016 45.4 3.9 42.1 4.6 27.576134 0.0037939392
